bisai,host,guest
793287,1,1.0
797858,0,0.0
805851,1,0.0
810297,0,4.0
810298,3,0.0
810302,0,1.0
810303,1,4.0
829742,6,2.0
829803,0,3.0
808950,1,0.0
806158,1,0.0
783450,0,0.0
768631,1,1.0
827550,1,2.0
829838,0,3.0
768632,1,0.0
783642,1,0.0
793933,4,2.0
793934,1,2.0
767715,2,2.0
822822,6,3.0
822823,4,0.0
822824,1,6.0
822825,10,0.0
829218,3,3.0
829756,1,1.0
771975,2,2.0
823164,2,0.0
829840,2,1.0
829841,0,1.0
829842,3,2.0
829843,1,2.0
829844,1,2.0
823167,3,2.0
771976,2,4.0
771978,2,0.0
772752,9,0.0
772753,4,0.0
786057,0,0.0
786059,2,1.0
786061,2,1.0
822830,0,1.0
823162,0,2.0
829763,1,1.0
772754,2,3.0
771977,1,2.0
776549,1,0.0
814176,3,0.0
814182,2,2.0
814183,1,1.0
822806,3,5.0
765924,1,2.0
765925,2,0.0
776545,3,0.0
776546,3,1.0
829758,1,1.0
765927,3,1.0
765951,1,0.0
776548,2,1.0
776550,0,2.0
776551,0,0.0
776552,1,0.0
776553,1,2.0
779001,3,1.0
779002,2,0.0
779003,1,0.0
779004,0,1.0
779149,2,2.0
779150,0,0.0
782952,3,0.0
814174,1,0.0
814177,1,2.0
784682,0,0.0
829457,4,2.0
773818,1,1.0
773820,5,2.0
781620,2,0.0
797137,1,3.0
800712,2,0.0
800714,1,2.0
814181,3,1.0
822804,1,2.0
823076,2,4.0
823163,3,0.0
825772,3,1.0
825773,0,3.0
825779,3,3.0
825784,0,2.0
828005,2,5.0
793294,1,1.0
809597,0,0.0
809599,0,3.0
810712,0,1.0
823165,0,0.0
823166,0,0.0
825766,0,1.0
825776,3,2.0
782100,1,0.0
792347,0,0.0
782953,2,0.0
795695,2,2.0
799010,1,3.0
799599,4,0.0
799600,4,1.0
799601,3,0.0
799606,1,3.0
804665,2,0.0
807120,0,1.0
810699,4,2.0
810701,3,0.0
810702,1,2.0
810710,1,1.0
810711,0,1.0
814188,0,3.0
817998,6,1.0
822805,5,0.0
822807,1,2.0
822808,1,0.0
825110,1,4.0
825171,1,0.0
825767,3,0.0
825769,4,1.0
825770,1,1.0
828003,1,0.0
828006,0,0.0
828007,1,2.0
828008,5,0.0
828009,1,1.0
828010,1,4.0
828011,1,2.0
829241,1,0.0
829251,0,0.0
829252,2,2.0
829872,0,3.0
829873,0,2.0
829874,1,0.0
829875,1,0.0
829878,4,3.0
829930,3,0.0
817999,1,0.0
775101,1,3.0
775102,3,1.0
775103,1,4.0
775104,0,0.0
775105,5,1.0
775106,1,0.0
779842,0,0.0
782941,2,1.0
783137,1,1.0
800314,2,2.0
804666,1,1.0
804668,1,1.0
812137,4,0.0
812399,2,0.0
812402,2,0.0
812403,1,2.0
812404,2,4.0
812405,5,1.0
812406,1,3.0
815948,1,1.0
817138,0,1.0
817139,2,1.0
817140,2,3.0
817141,2,3.0
817142,1,1.0
817143,1,0.0
818000,1,3.0
822810,0,3.0
822811,0,6.0
822819,3,0.0
825109,0,0.0
825141,4,0.0
825142,1,3.0
825163,1,5.0
825170,1,2.0
825771,1,2.0
825774,1,2.0
825781,2,1.0
825782,2,1.0
829594,0,1.0
829744,1,3.0
829748,2,0.0
829879,1,2.0
829880,4,2.0
829904,2,1.0
829943,2,3.0
829944,1,0.0
829946,2,0.0
829947,1,1.0
829948,2,0.0
829949,3,3.0
781625,1,2.0
793067,4,1.0
800357,1,1.0
800624,1,1.0
800625,1,1.0
800626,1,1.0
800629,0,1.0
800637,1,2.0
812128,1,0.0
812135,0,1.0
812136,3,1.0
812140,2,4.0
825768,1,2.0
829747,2,1.0
829881,0,0.0
829882,5,1.0
829883,0,4.0
829884,0,2.0
829922,1,0.0
829929,0,1.0
777037,1,0.0
786914,2,2.0
786915,1,3.0
786916,2,2.0
786917,1,2.0
786918,0,4.0
786919,0,2.0
792345,1,1.0
792346,1,1.0
792348,2,1.0
792350,1,1.0
792351,3,4.0
792914,3,1.0
792919,1,1.0
792922,1,1.0
792923,1,1.0
792934,1,1.0
792941,2,3.0
792956,3,3.0
792965,0,0.0
792968,0,2.0
792973,2,0.0
792980,0,3.0
792993,3,2.0
793288,1,1.0
793289,1,0.0
793290,1,0.0
793292,2,1.0
793293,1,1.0
793295,0,1.0
793296,1,2.0
793297,4,2.0
793298,0,0.0
793808,3,0.0
794161,0,0.0
794162,3,3.0
794163,0,0.0
794164,2,1.0
794836,2,1.0
794837,0,0.0
794838,4,0.0
794839,2,0.0
794840,1,1.0
794841,2,0.0
794842,0,1.0
796964,3,0.0
797136,2,0.0
797138,3,0.0
797139,0,2.0
797140,0,4.0
797141,2,1.0
797856,0,2.0
797857,1,2.0
797859,3,0.0
798558,2,3.0
799590,3,3.0
800312,2,2.0
800315,3,3.0
800358,3,3.0
800368,2,2.0
803703,1,0.0
803705,2,1.0
803707,3,1.0
803708,2,2.0
803709,1,0.0
803710,5,2.0
803711,2,1.0
803713,0,4.0
803715,1,0.0
803716,1,1.0
803718,2,2.0
803720,0,2.0
804664,3,1.0
804669,5,1.0
804671,1,0.0
809347,1,0.0
809869,1,3.0
809871,2,1.0
815947,2,1.0
815949,1,1.0
815950,0,2.0
815952,3,0.0
815955,0,1.0
815957,0,3.0
815958,0,6.0
818221,1,0.0
818222,0,2.0
818223,2,2.0
818224,1,0.0
818225,2,0.0
818226,3,2.0
818227,0,0.0
818228,1,1.0
818229,1,1.0
818230,1,3.0
818231,2,3.0
818683,0,0.0
818684,0,3.0
818685,2,3.0
818686,2,1.0
818687,1,1.0
818688,3,1.0
818689,0,1.0
818690,0,1.0
818691,1,2.0
818692,1,2.0
818693,4,2.0
821013,1,2.0
821014,1,0.0
821015,1,3.0
821016,2,0.0
821017,1,2.0
821018,2,1.0
824108,1,0.0
824110,2,2.0
824117,3,1.0
824118,0,2.0
824119,1,0.0
824120,1,2.0
824121,1,4.0
824122,0,0.0
824129,1,0.0
824130,3,4.0
824131,2,2.0
824135,1,2.0
825765,1,1.0
825785,2,2.0
827611,4,1.0
829150,0,1.0
829151,1,1.0
829152,0,7.0
829157,1,1.0
829158,1,2.0
829159,2,2.0
829160,1,0.0
829496,1,0.0
829743,0,0.0
829746,0,1.0
829902,3,1.0
829903,1,3.0
829907,1,0.0
829908,1,0.0
829909,2,1.0
829911,2,1.0
829912,2,0.0
829913,1,0.0
829914,2,0.0
829915,1,2.0
829916,0,5.0
829917,1,2.0
829918,4,1.0
829919,1,1.0
829920,1,2.0
829921,4,4.0
829927,2,1.0
829928,1,2.0
829935,0,3.0
829936,2,3.0
829937,3,1.0
829938,3,1.0
829941,2,1.0
829950,1,1.0
806493,3,2.0
812616,3,0.0
812622,2,0.0
812626,3,0.0
812764,2,3.0
812766,0,2.0
812770,2,1.0
815891,0,2.0
815892,2,1.0
815894,1,1.0
815898,3,3.0
815956,1,3.0
822784,3,0.0
829525,2,1.0
829737,4,1.0
807137,3,2.0
783110,0,1.0
795303,1,2.0
798650,1,2.0
798651,1,1.0
798656,0,0.0
798658,0,2.0
799003,2,1.0
799240,1,1.0
799241,1,2.0
799596,2,4.0
801538,3,3.0
804663,1,2.0
804675,1,1.0
804980,0,3.0
804983,0,0.0
804994,0,1.0
807229,1,1.0
807237,1,1.0
807244,0,1.0
810997,2,1.0
810999,2,0.0
811001,2,2.0
812127,4,2.0
812138,4,3.0
815954,3,1.0
820431,0,1.0
822666,3,2.0
822667,1,0.0
822668,2,0.0
822669,2,1.0
822670,0,0.0
822671,0,1.0
822672,1,1.0
825193,1,1.0
825196,3,1.0
825201,5,0.0
825204,1,0.0
825206,1,0.0
825287,1,0.0
825297,4,1.0
825303,2,0.0
828820,1,1.0
829198,0,2.0
829458,1,3.0
829830,0,4.0
829968,2,1.0
829969,0,2.0
829970,3,1.0
829971,0,3.0
829972,1,0.0
798203,2,0.0
798839,0,2.0
800366,1,0.0
811638,3,1.0
815959,0,2.0
821788,2,0.0
821791,1,0.0
821802,0,0.0
821803,2,3.0
829951,0,1.0
829973,3,0.0
797336,1,3.0
797517,0,1.0
827495,0,0.0
829976,1,0.0
774541,2,4.0
781624,2,1.0
791717,2,0.0
793065,1,1.0
802048,3,2.0
802057,4,2.0
806494,1,1.0
806495,0,0.0
806496,0,2.0
806497,2,1.0
806498,1,2.0
806499,1,1.0
806501,1,0.0
806502,0,0.0
806503,1,0.0
806504,2,1.0
807138,2,2.0
807141,1,0.0
810299,0,2.0
813987,0,4.0
814348,1,1.0
815951,1,0.0
822785,3,2.0
822786,2,1.0
822792,5,1.0
822818,1,1.0
822826,1,4.0
822949,1,4.0
825691,1,1.0
826391,5,3.0
826392,0,2.0
827232,1,1.0
829267,1,2.0
829433,0,0.0
829456,2,1.0
829905,0,0.0
829906,1,0.0
829974,1,1.0
829978,1,0.0
829979,1,1.0
793291,2,0.0
811388,0,2.0
811392,0,1.0
829910,3,2.0
778304,0,2.0
784861,2,0.0
791983,7,1.0
794537,1,0.0
796966,1,0.0
796967,1,0.0
800636,3,2.0
805848,1,1.0
808568,1,0.0
808571,0,0.0
811737,1,0.0
811748,3,3.0
811755,2,3.0
812407,2,3.0
829268,2,1.0
829490,2,0.0
829923,1,2.0
798567,0,3.0
798569,1,2.0
801606,5,2.0
802049,1,2.0
802052,0,2.0
802053,2,1.0
802054,5,1.0
804984,1,3.0
805559,0,3.0
807140,0,1.0
810996,1,2.0
810998,1,1.0
811000,1,2.0
811743,2,1.0
811750,0,1.0
811758,1,1.0
811759,0,1.0
811761,1,2.0
811767,0,0.0
812624,3,1.0
821794,4,0.0
821796,2,3.0
821907,0,3.0
822787,1,3.0
826400,1,5.0
829269,0,0.0
829270,0,1.0
829275,2,1.0
829276,3,1.0
829427,0,2.0
829514,2,1.0
807139,0,3.0
775388,5,1.0
799009,1,1.0
806159,1,1.0
811746,1,1.0
811747,0,2.0
829362,2,0.0
794538,1,1.0
802043,2,1.0
768639,0,1.0
791706,3,3.0
791708,2,1.0
795297,1,0.0
795298,0,2.0
795301,2,1.0
795304,3,0.0
795305,1,1.0
797340,2,5.0
798840,2,0.0
800313,4,2.0
802046,2,2.0
808952,0,0.0
811639,1,1.0
811739,2,1.0
811745,2,2.0
811752,0,1.0
819101,5,1.0
828478,2,3.0
828479,1,1.0
828481,2,2.0
828483,0,2.0
829277,1,0.0
829358,3,1.0
829480,3,0.0
829484,2,0.0
829977,3,1.0
829980,4,0.0
799238,1,3.0
822817,3,1.0
829983,4,0.0
791716,0,0.0
793068,1,1.0
808517,2,0.0
808523,0,2.0
808525,2,3.0
808564,1,0.0
811391,3,0.0
811765,0,1.0
811766,2,0.0
825690,0,3.0
829636,0,2.0
829773,3,1.0
829945,1,1.0
794540,1,6.0
805849,2,0.0
805850,1,2.0
814351,2,1.0
808948,1,1.0
808953,1,1.0
811760,1,0.0
811763,3,1.0
827639,1,1.0
828521,0,1.0
829447,2,0.0
829448,2,1.0
829464,3,0.0
829465,1,1.0
829466,3,1.0
829486,0,2.0
768630,2,1.0
783449,1,1.0
783451,2,1.0
783453,2,2.0
783639,5,1.0
783641,1,0.0
783650,1,1.0
811764,1,0.0
806155,1,1.0
767708,5,0.0
775385,1,1.0
768642,0,0.0
808516,1,0.0
808572,0,0.0
811637,1,0.0
802486,0,1.0
827551,1,1.0
768637,1,1.0
787699,5,2.0
787706,3,0.0
793935,3,1.0
829485,1,4.0
767710,0,2.0
811640,0,0.0
827553,0,0.0
829986,1,4.0
767709,3,2.0
768640,2,3.0
829985,1,1.0
767703,0,1.0
787704,2,1.0
793936,1,1.0
767714,0,1.0
793937,1,0.0
793938,1,2.0
767704,1,0.0
767718,2,0.0
793939,3,1.0
772757,0,5.0
829219,2,1.0
772784,3,2.0
784724,3,2.0
784725,0,2.0
784796,2,0.0
784798,3,0.0
790232,5,2.0
829987,1,1.0
772755,2,1.0
772756,3,2.0
829989,2,2.0
823168,0,0.0
803131,1,4.0
829199,0,0.0
812617,3,1.0
801537,0,1.0
777655,0,1.0
777656,1,1.0
777657,0,1.0
777658,0,1.0
777659,3,1.0
777660,1,1.0
777661,2,2.0
777662,0,0.0
777663,1,1.0
777664,1,3.0
804396,0,0.0
822946,1,1.0
822952,2,1.0
829995,3,2.0
829997,5,1.0
830001,1,0.0
810799,2,0.0
765926,2,1.0
765954,2,1.0
765955,1,2.0
777665,1,0.0
779005,0,1.0
779006,0,0.0
779151,2,0.0
811735,2,1.0
806500,4,0.0
779152,3,0.0
794541,2,1.0
799006,0,3.0
809596,1,0.0
819102,0,0.0
821759,1,0.0
821766,2,1.0
822958,1,3.0
825117,3,0.0
825144,2,0.0
825775,2,0.0
825778,3,1.0
776724,0,2.0
796757,0,1.0
797860,1,0.0
800713,0,1.0
800715,0,0.0
800736,2,1.0
825111,2,1.0
830003,2,0.0
830006,2,3.0
830007,1,2.0
782097,2,1.0
782098,1,2.0
782099,0,0.0
782102,1,0.0
782096,1,2.0
797338,0,2.0
797339,1,0.0
795299,0,0.0
805560,0,1.0
805563,0,3.0
810714,0,0.0
810715,1,1.0
818001,9,0.0
818002,4,3.0
818003,1,0.0
818004,2,1.0
822943,0,6.0
822944,1,0.0
822945,2,6.0
822947,1,4.0
822948,1,3.0
822950,1,6.0
822951,1,6.0
822953,2,5.0
822954,3,3.0
822955,1,3.0
822956,3,0.0
829242,2,0.0
829253,2,0.0
830004,0,4.0
830005,3,2.0
830010,3,1.0
830011,0,1.0
830012,2,0.0
830013,2,0.0
830014,3,0.0
830015,2,3.0
830016,1,3.0
830017,0,0.0
830023,1,0.0
830026,1,0.0
776756,2,0.0
791712,1,0.0
792353,2,3.0
794539,0,2.0
794542,0,0.0
794543,1,1.0
804389,1,0.0
829524,2,0.0
777039,1,2.0
777040,0,1.0
784836,2,2.0
797518,1,4.0
797519,0,3.0
799924,0,0.0
799925,3,1.0
799928,1,0.0
799929,2,0.0
804672,0,1.0
809446,2,1.0
817552,1,1.0
817553,2,1.0
817554,3,5.0
817555,0,0.0
817556,2,2.0
817734,1,1.0
817735,0,3.0
817736,4,0.0
817737,1,4.0
817738,0,0.0
817739,1,4.0
817740,4,1.0
821767,2,1.0
822936,0,0.0
824640,2,3.0
824641,0,3.0
825783,2,0.0
829120,2,5.0
829749,2,2.0
830018,1,1.0
830019,1,3.0
830020,3,3.0
830021,0,0.0
830022,1,1.0
830027,4,2.0
830028,3,2.0
830029,0,2.0
830059,2,3.0
824647,0,3.0
827225,2,1.0
774542,1,0.0
774545,0,1.0
793070,0,1.0
800638,0,4.0
824646,2,2.0
775937,0,2.0
775938,6,0.0
775939,2,2.0
775941,3,0.0
778303,3,3.0
781851,1,3.0
783640,2,3.0
787700,0,0.0
787705,1,0.0
796761,1,0.0
797337,1,3.0
798204,1,0.0
804383,2,1.0
804387,3,0.0
809867,1,0.0
809876,0,0.0
813978,2,1.0
813979,5,0.0
813980,1,2.0
813981,1,0.0
813985,2,0.0
813986,0,0.0
814954,0,3.0
814955,3,0.0
814956,0,0.0
814965,2,4.0
814966,3,1.0
815960,0,5.0
821214,3,1.0
821216,2,0.0
829359,3,2.0
829360,0,0.0
829361,1,3.0
829430,2,2.0
829431,2,0.0
829432,1,1.0
829434,4,1.0
829435,2,1.0
796963,2,2.0
798575,1,1.0
804381,1,0.0
804717,2,0.0
812627,0,1.0
815811,1,2.0
815814,0,0.0
815815,6,0.0
815821,0,3.0
821746,1,0.0
829523,0,2.0
829831,0,0.0
829832,3,1.0
829833,1,1.0
829834,3,0.0
829835,2,0.0
829836,2,0.0
829837,1,0.0
794544,2,0.0
778298,0,0.0
778300,0,0.0
781858,2,1.0
792349,0,2.0
792352,0,0.0
795296,0,1.0
798648,2,2.0
798843,1,2.0
799237,0,3.0
799242,2,0.0
804376,0,1.0
804670,1,2.0
807241,2,1.0
807243,1,0.0
807246,2,1.0
809345,1,1.0
812771,0,1.0
820433,2,0.0
820434,1,2.0
822390,2,3.0
825200,0,0.0
825203,1,0.0
825292,2,1.0
825300,3,2.0
827494,3,1.0
827498,2,4.0
829200,2,2.0
829774,0,3.0
830030,1,1.0
830049,2,0.0
830050,2,1.0
830062,0,2.0
830064,0,0.0
830065,0,0.0
830066,0,0.0
777038,0,3.0
777042,2,2.0
779843,0,0.0
779844,1,1.0
779845,1,3.0
779846,0,2.0
783138,2,3.0
790929,4,1.0
800640,1,2.0
830067,3,1.0
827496,6,0.0
774538,2,4.0
774539,3,1.0
774544,2,1.0
774949,3,0.0
774950,0,0.0
774951,0,5.0
774953,4,0.0
774954,0,3.0
774955,0,1.0
791707,1,2.0
793069,1,2.0
796745,2,2.0
804380,1,1.0
804385,1,2.0
804391,2,0.0
806153,1,0.0
806154,2,0.0
806156,1,0.0
806157,1,1.0
809885,3,0.0
814350,0,1.0
822382,1,6.0
822387,0,0.0
822389,0,2.0
822393,0,1.0
822462,1,2.0
822463,2,0.0
825653,1,0.0
826393,2,1.0
826401,2,2.0
827224,1,0.0
827229,0,2.0
829487,0,0.0
829492,0,2.0
830068,2,1.0
775387,2,1.0
775940,1,0.0
811389,0,0.0
828013,1,1.0
828146,1,0.0
799235,2,0.0
805853,4,2.0
805854,0,1.0
808522,1,1.0
808524,2,2.0
808566,0,1.0
811736,2,1.0
811738,1,0.0
811740,2,0.0
811751,0,1.0
811753,1,0.0
811756,0,3.0
829114,1,2.0
784837,0,2.0
790513,1,0.0
793940,2,0.0
796965,1,2.0
798566,4,1.0
799007,0,0.0
802476,3,1.0
802483,1,4.0
804987,4,1.0
804988,0,0.0
804989,1,0.0
807136,1,3.0
807235,0,0.0
807236,0,1.0
811734,0,0.0
811742,1,3.0
811744,0,1.0
811757,0,2.0
811762,1,0.0
827640,2,1.0
830063,0,1.0
799236,2,0.0
811749,0,0.0
774540,1,0.0
791719,0,0.0
798841,4,1.0
808949,1,1.0
808951,3,3.0
811642,0,1.0
811754,3,0.0
822829,0,3.0
828480,3,1.0
828482,1,2.0
829481,0,1.0
768643,0,1.0
806152,1,0.0
796758,1,1.0
808518,2,0.0
808519,3,2.0
808520,6,3.0
808521,2,2.0
808570,0,0.0
811393,3,0.0
830079,5,1.0
805847,3,1.0
805852,1,1.0
814345,1,3.0
814346,2,0.0
814347,1,2.0
814349,1,0.0
814352,1,0.0
814353,5,2.0
814354,2,1.0
768633,3,1.0
768638,0,0.0
773049,5,1.0
783445,4,3.0
787698,3,0.0
787701,2,1.0
787702,2,0.0
787707,2,1.0
795302,6,0.0
808955,1,0.0
808956,0,2.0
822959,0,1.0
827642,3,0.0
829449,1,1.0
830086,1,0.0
830087,0,2.0
830088,2,0.0
816390,0,0.0
816392,4,0.0
808563,1,2.0
827552,2,1.0
768641,2,1.0
775383,2,3.0
775384,1,0.0
775386,0,0.0
808569,1,1.0
811643,1,0.0
816389,0,2.0
816393,0,1.0
816394,0,1.0
816395,3,2.0
828477,2,1.0
768634,2,0.0
787703,2,1.0
816391,0,0.0
816401,4,1.0
793941,3,2.0
802479,2,2.0
827554,5,1.0
811641,2,1.0
830089,2,2.0
816402,0,0.0
768636,2,1.0
821213,0,2.0
823449,2,0.0
823451,6,2.0
823452,1,2.0
823454,0,1.0
821750,5,2.0
830097,1,2.0
829469,1,0.0
812765,0,1.0
828083,4,2.0
779847,1,1.0
781854,2,4.0
793066,2,2.0
799004,3,0.0
799008,1,3.0
827222,0,0.0
829115,0,2.0
829118,2,3.0
830415,0,2.0
774952,1,1.0
823073,0,1.0
829113,2,0.0
830418,1,3.0
830419,1,0.0
830424,0,1.0
830429,1,4.0
830433,0,3.0
830434,2,0.0
774956,0,2.0
777041,0,1.0
777043,3,2.0
778299,2,0.0
778301,5,1.0
796763,5,1.0
777044,2,2.0
778297,2,1.0
814841,1,0.0
814873,6,3.0
814874,3,1.0
814876,4,1.0
814909,0,1.0
816130,1,2.0
797520,1,0.0
807142,0,0.0
778751,4,4.0
778752,0,1.0
778753,4,2.0
794952,7,0.0
794953,3,1.0
794954,1,0.0
794955,1,0.0
794956,2,4.0
794957,0,6.0
794958,1,1.0
794959,0,0.0
794960,0,1.0
798838,2,1.0
829495,3,0.0
800735,1,0.0
808567,1,3.0
811390,1,2.0
805855,1,2.0
824123,0,2.0
824132,4,3.0
829839,0,0.0
830430,3,0.0
830435,1,2.0
792343,0,0.0
806151,0,4.0
808515,0,1.0
808954,0,0.0
829489,1,3.0
829642,0,1.0
778754,0,1.0
775382,3,2.0
768635,4,0.0
811644,0,2.0
829488,1,1.0
768644,0,0.0
802488,2,1.0
814227,2,0.0
814232,3,1.0
794095,1,3.0
814231,1,1.0
814228,2,1.0
830505,1,1.0
814235,5,0.0
829595,1,3.0
829596,0,0.0
811965,0,1.0
829262,1,0.0
829597,1,0.0
809343,1,3.0
830417,0,1.0
811960,0,2.0
811958,0,2.0
809335,0,2.0
825432,3,1.0
828080,2,2.0
828086,5,1.0
828089,1,1.0
829598,2,1.0
809342,2,1.0
809344,1,1.0
829553,1,2.0
773821,4,1.0
803128,12,0.0
773819,5,1.0
773822,3,6.0
799649,4,2.0
799708,1,2.0
824804,3,2.0
826390,0,2.0
827625,3,2.0
829547,1,0.0
830533,4,1.0
830537,3,0.0
830538,2,1.0
830539,0,0.0
830542,0,1.0
830543,1,0.0
798561,2,0.0
805561,2,0.0
810716,1,2.0
810719,0,2.0
810723,3,1.0
810724,2,2.0
812132,1,2.0
829271,2,1.0
829755,1,0.0
830541,3,3.0
778302,3,0.0
805569,0,2.0
809971,1,0.0
809973,1,1.0
809978,4,0.0
816162,4,0.0
824805,1,0.0
824806,5,0.0
824807,1,1.0
824808,9,1.0
824809,1,0.0
824810,5,1.0
830540,2,8.0
794093,4,1.0
778749,1,0.0
778750,0,1.0
814897,1,4.0
827623,2,0.0
827624,1,1.0
827626,1,1.0
827627,0,0.0
827628,2,0.0
829482,1,2.0
829491,1,1.0
810717,2,0.0
823040,2,0.0
823042,3,1.0
823043,2,1.0
823044,0,1.0
823045,1,1.0
823046,4,1.0
823048,1,1.0
823049,2,3.0
823050,0,1.0
824124,0,2.0
824125,2,1.0
824126,1,3.0
824127,2,2.0
824133,3,1.0
824134,2,0.0
824136,4,1.0
824137,2,3.0
824138,2,1.0
825575,2,0.0
825578,4,1.0
825579,1,1.0
825582,2,1.0
825591,2,2.0
828208,3,3.0
828209,1,1.0
828210,1,0.0
828211,1,2.0
828212,6,3.0
828213,1,0.0
828214,2,1.0
828215,1,1.0
828216,0,4.0
828217,3,0.0
828218,1,4.0
828219,3,0.0
828220,1,2.0
828221,1,1.0
828222,4,1.0
828225,1,2.0
828226,2,0.0
828227,1,4.0
828228,2,1.0
828229,1,1.0
828230,1,1.0
828231,1,0.0
830546,1,0.0
830547,1,1.0
830548,1,3.0
830549,0,2.0
830553,4,0.0
828223,0,0.0
783472,1,1.0
829497,1,0.0
813880,2,1.0
813890,1,0.0
813902,0,2.0
813911,0,0.0
823103,3,0.0
827804,0,2.0
783658,2,2.0
813879,1,0.0
813881,1,1.0
813896,2,0.0
813912,3,0.0
813915,0,1.0
823104,2,1.0
823105,2,1.0
828189,1,0.0
814234,3,1.0
821215,2,0.0
828043,2,0.0
828044,5,1.0
828046,0,0.0
828048,1,1.0
829483,0,1.0
830584,1,3.0
779153,1,0.0
779154,2,0.0
779155,2,2.0
794089,0,0.0
814236,2,1.0
821211,1,0.0
779156,0,1.0
784683,2,1.0
776757,0,1.0
814233,3,0.0
830512,0,1.0
830513,1,2.0
828187,1,3.0
828185,1,1.0
830515,2,1.0
830514,1,2.0
830516,2,1.0
811959,0,0.0
803182,6,0.0
803192,3,1.0
803194,2,1.0
824797,2,1.0
828176,1,0.0
828179,1,0.0
828182,3,0.0
794090,0,1.0
803196,2,1.0
815810,5,1.0
815816,1,1.0
815817,1,0.0
815826,1,0.0
811962,1,0.0
811963,0,0.0
802058,1,1.0
802071,1,3.0
803181,2,0.0
806507,0,1.0
813843,1,3.0
813856,1,1.0
828081,3,2.0
828087,3,0.0
828845,3,1.0
830090,0,0.0
830408,1,0.0
830578,0,0.0
830614,1,5.0
830630,1,2.0
830631,3,2.0
830632,1,1.0
779999,1,0.0
788139,3,1.0
802044,2,1.0
813845,2,3.0
828088,4,2.0
828181,2,2.0
799935,0,0.0
802047,1,1.0
803186,1,0.0
803188,2,2.0
805564,2,3.0
805565,1,2.0
806506,1,0.0
806508,3,3.0
806509,1,1.0
806511,2,0.0
806512,1,0.0
806513,1,0.0
806514,1,0.0
809595,0,2.0
812129,1,3.0
812130,3,1.0
812133,2,4.0
812139,0,4.0
817559,1,4.0
825393,2,2.0
826489,2,1.0
828183,1,0.0
830629,0,1.0
830633,2,4.0
802055,0,2.0
809598,2,0.0
810727,2,2.0
812134,1,0.0
830579,0,0.0
830634,1,2.0
830640,2,1.0
797500,5,1.0
802051,1,1.0
805570,0,2.0
805571,2,4.0
809600,1,1.0
810718,0,1.0
810722,1,0.0
810726,0,1.0
812131,3,0.0
830409,0,7.0
830635,1,1.0
830636,2,1.0
830638,4,1.0
830639,3,0.0
805566,4,1.0
805572,3,1.0
809975,2,1.0
809977,1,0.0
809984,2,0.0
809985,0,0.0
809986,2,0.0
817557,5,2.0
817558,2,1.0
817560,0,1.0
817561,1,1.0
830641,1,0.0
824648,1,1.0
824650,2,0.0
824654,7,1.0
824656,3,1.0
827653,0,0.0
830552,0,0.0
830642,2,2.0
810725,3,2.0
830550,4,0.0
823047,1,0.0
823051,0,5.0
824128,1,1.0
825573,1,1.0
825580,2,1.0
825583,0,4.0
825589,3,0.0
825590,3,1.0
828224,3,3.0
830644,0,5.0
830645,2,0.0
830646,1,0.0
830647,1,1.0
830441,1,1.0
830442,1,0.0
830443,2,1.0
830445,0,0.0
830446,2,1.0
830643,0,3.0
829814,3,0.0
830452,4,0.0
829760,1,0.0
829807,1,0.0
817541,1,1.0
825564,2,1.0
825570,0,3.0
813901,2,0.0
802740,3,1.0
813899,3,1.0
813913,2,0.0
817540,2,5.0
823106,2,1.0
829508,1,1.0
829809,1,1.0
767716,3,2.0
767719,2,1.0
825566,2,3.0
825567,1,1.0
825571,1,2.0
827800,4,1.0
827801,3,0.0
813903,1,1.0
813898,4,3.0
830439,1,0.0
830440,1,1.0
829810,0,1.0
828188,0,4.0
828186,3,2.0
776712,0,2.0
828180,0,2.0
830664,7,5.0
807823,5,0.0
813860,0,0.0
816925,0,0.0
830551,2,0.0
825627,2,1.0
830666,1,0.0
830668,3,1.0
813861,4,3.0
828177,0,2.0
783139,3,2.0
802059,1,0.0
813836,0,4.0
828846,0,1.0
829283,0,4.0
802056,2,0.0
809601,4,1.0
825622,1,0.0
825625,3,0.0
826466,0,0.0
828184,3,0.0
825119,1,0.0
825540,2,4.0
825789,1,1.0
830492,0,3.0
775942,1,2.0
775943,1,3.0
778311,2,1.0
825629,0,1.0
825637,0,0.0
813989,4,2.0
813990,2,3.0
813991,0,0.0
813992,1,0.0
813994,4,0.0
816979,0,1.0
825632,1,0.0
826464,3,3.0
786924,3,0.0
813993,0,3.0
825614,0,1.0
825621,2,0.0
825630,3,0.0
825634,1,1.0
825636,0,1.0
826465,2,2.0
829281,0,2.0
825618,0,2.0
825620,2,0.0
825624,3,1.0
825635,7,2.0
825623,1,0.0
825638,1,0.0
811357,0,3.0
825631,3,2.0
830665,0,5.0
825628,0,0.0
829808,1,1.0
829761,0,0.0
829812,0,2.0
825569,1,2.0
829813,2,3.0
825559,3,1.0
817542,1,1.0
827805,1,0.0
829811,0,0.0
830836,2,0.0
830839,1,0.0
830488,1,0.0
830667,4,1.0
765961,5,0.0
830544,2,2.0
765958,1,2.0
765959,5,2.0
765972,3,1.0
765974,3,1.0
765975,1,0.0
765976,3,0.0
813958,1,1.0
830482,1,2.0
776759,1,1.0
807824,1,1.0
830491,1,0.0
807522,1,1.0
807523,1,1.0
807525,0,1.0
