,bisai,host,guest
73202,857461,0,1
73203,857462,3,0
73204,857466,2,0
73205,858933,2,1
73206,858934,2,1
73207,859828,0,3
73208,859832,0,3
73209,860496,0,1
73210,861702,3,2
73211,861822,3,1
73212,861823,0,2
73213,861824,0,0
73214,861825,2,0
73215,861826,2,0
73216,861828,3,0
73217,861829,2,4
73218,861830,3,2
73219,861831,4,0
73220,861832,2,4
73221,861834,2,0
73222,861835,3,0
73223,861916,1,0
73224,860342,1,2
73225,810120,2,4
73226,810132,3,0
73227,812515,4,2
73228,812516,1,3
73229,812524,2,2
73230,812526,2,0
73231,822145,1,0
73232,822177,2,3
73233,822179,0,0
73234,822180,1,0
73235,853811,6,0
73236,861700,4,1
73237,846547,2,2
73238,854575,1,0
73239,799349,3,0
73240,799351,0,2
73241,799352,0,0
73242,799353,3,1
73243,799354,0,3
73244,806038,0,1
73245,809141,1,1
73246,812268,1,0
73247,812271,4,1
73248,812272,1,1
73249,812273,3,1
73250,812274,0,1
73251,812275,1,3
73252,826692,1,4
73253,826696,2,0
73254,827320,1,1
73255,828658,0,2
73256,828659,0,1
73257,833753,2,1
73258,833758,2,2
73259,833762,2,0
73260,833768,2,1
73261,834038,2,1
73262,834039,0,1
73263,834046,1,1
73264,834050,1,2
73265,834051,1,0
73266,845503,1,0
73267,845516,0,1
73268,857459,2,3
73269,858471,2,2
73270,858473,0,1
73271,859669,0,2
73272,860234,0,0
73273,860383,1,3
73274,861481,1,0
73275,861743,2,1
73276,861836,1,3
73277,861885,0,0
73278,861886,2,5
73279,861887,1,1
73280,861888,2,0
73281,861917,0,1
73282,861918,3,1
73283,861919,1,2
73284,861920,1,2
73285,793208,3,2
73286,801076,1,1
73287,801077,2,2
73288,801101,1,2
73289,801102,0,2
73290,812277,1,2
73291,817647,3,2
73292,836984,0,0
73293,846286,2,1
73294,846287,0,1
73295,846288,3,0
73296,846319,1,1
73297,852172,5,0
73298,852173,1,0
73299,852175,0,2
73300,861479,1,1
73301,809611,0,2
73302,792566,1,0
73303,792567,1,2
73304,792569,2,1
73305,792571,0,0
73306,793647,3,2
73307,793648,1,2
73308,793650,2,1
73309,793651,3,4
73310,793652,0,2
73311,793653,0,1
73312,793655,1,2
73313,793656,2,0
73314,793657,2,1
73315,794289,0,1
73316,794290,0,0
73317,794291,1,1
73318,794292,1,2
73319,794293,2,0
73320,794294,3,0
73321,794423,2,2
73322,794424,0,1
73323,794425,2,0
73324,794426,1,0
73325,794427,1,0
73326,794428,0,2
73327,794429,2,3
73328,796052,0,0
73329,796053,1,2
73330,796054,1,2
73331,796055,1,2
73332,796057,1,1
73333,796183,1,2
73334,796184,0,0
73335,796185,1,2
73336,796186,2,1
73337,796187,1,0
73338,796874,1,1
73339,797056,0,1
73340,797274,1,1
73341,797275,1,1
73342,797277,1,0
73343,797278,3,1
73344,797279,0,3
73345,797971,1,3
73346,797972,3,2
73347,797973,3,1
73348,797974,3,2
73349,797975,1,0
73350,804070,0,1
73351,804077,0,0
73352,804078,2,2
73353,804081,0,1
73354,804084,1,1
73355,805116,0,0
73356,806842,3,1
73357,806843,1,0
73358,806844,1,1
73359,806845,3,0
73360,806847,1,1
73361,806849,0,2
73362,806851,1,0
73363,808817,0,1
73364,811768,1,1
73365,818516,0,1
73366,818517,1,1
73367,818518,2,0
73368,818519,1,3
73369,818520,2,1
73370,818521,3,2
73371,818522,0,0
73372,818523,0,2
73373,818524,1,2
73374,818525,5,5
73375,818526,2,0
73376,818977,0,3
73377,818978,1,2
73378,818979,0,0
73379,818980,0,0
73380,818981,2,1
73381,818982,1,1
73382,818983,2,0
73383,818984,6,0
73384,818985,4,1
73385,818986,4,4
73386,818987,0,3
73387,819651,1,0
73388,820257,3,0
73389,821163,1,0
73390,821164,2,4
73391,821165,1,3
73392,821166,1,1
73393,821167,0,0
73394,821168,1,1
73395,824530,3,0
73396,824532,0,1
73397,824543,1,0
73398,824544,1,3
73399,824545,2,0
73400,828637,4,0
73401,828643,2,0
73402,828661,0,3
73403,828663,4,0
73404,853163,1,1
73405,853165,2,0
73406,853166,2,1
73407,853167,1,1
73408,853168,2,1
73409,855079,3,0
73410,855080,1,0
73411,855081,1,1
73412,855082,2,1
73413,855085,1,1
73414,855086,2,0
73415,857239,0,3
73416,857457,1,1
73417,859835,0,2
73418,860238,2,1
73419,861811,2,0
73420,861839,1,1
73421,861840,0,0
73422,861841,3,1
73423,861842,2,0
73424,861843,3,0
73425,861844,3,3
73426,861519,0,0
73427,827160,1,1
73428,849358,2,2
73429,859834,2,2
73430,807497,1,1
73431,807501,0,3
73432,819931,1,2
73433,858465,0,1
73434,795552,3,0
73435,805110,1,2
73436,806848,0,1
73437,809612,0,1
73438,809613,1,0
73439,809624,0,2
73440,819358,3,1
73441,819657,2,2
73442,819929,1,1
73443,821892,0,0
73444,821896,1,0
73445,821899,0,0
73446,826694,0,0
73447,826701,3,0
73448,853812,0,0
73449,854380,0,1
73450,857453,1,0
73451,861745,1,2
73452,806354,1,2
73453,807506,3,0
73454,809144,1,1
73455,854571,4,4
73456,797415,3,1
73457,797600,1,1
73458,791871,4,1
73459,793209,3,1
73460,799347,0,1
73461,806040,1,2
73462,808344,0,1
73463,808348,1,1
73464,808349,4,2
73465,814062,2,2
73466,814500,1,3
73467,824713,1,1
73468,846321,2,1
73469,808815,0,1
73470,808821,2,4
73471,820255,0,1
73472,852170,1,1
73473,852174,2,4
73474,853271,1,2
73475,792577,3,2
73476,794735,2,0
73477,797055,1,2
73478,797057,1,1
73479,807531,0,1
73480,849357,2,0
73481,854300,2,0
73482,853266,0,1
73483,807532,2,0
73484,844888,2,2
73485,847289,2,1
73486,810127,1,0
73487,798965,1,1
73488,798969,1,0
73489,806351,0,0
73490,847894,1,3
73491,849675,1,1
73492,794736,1,0
73493,794737,2,0
73494,791876,2,2
73495,791886,0,2
73496,795548,2,2
73497,795549,0,1
73498,795555,4,1
73499,795556,1,2
73500,797419,0,1
73501,847293,1,1
73502,847294,0,1
73503,847295,1,1
73504,852599,0,0
73505,854739,0,2
73506,855113,0,0
73507,855940,3,1
73508,861708,1,1
73509,861710,2,0
73510,808339,0,1
73511,791872,1,2
73512,793207,1,2
73513,808822,2,2
73514,849677,2,2
73515,849679,0,1
73516,852373,2,2
73517,794738,0,1
73518,814504,1,0
73519,851379,4,1
73520,851392,2,2
73521,852651,0,1
73522,857451,0,2
73523,861892,1,0
73524,851603,1,1
73525,847296,2,1
73526,806355,3,0
73527,848937,0,1
73528,849011,2,0
73529,854830,1,0
73530,808818,1,1
73531,844884,3,2
73532,848935,1,1
73533,852370,3,2
73534,847291,3,3
73535,847297,3,1
73536,848936,2,4
73537,858600,0,1
73538,858602,3,0
73539,851604,2,0
73540,852649,1,0
73541,851382,4,0
73542,851386,1,1
73543,844883,1,0
73544,847916,3,1
73545,848575,4,0
73546,849673,2,0
73547,855118,2,1
73548,855120,2,0
73549,848575,4,0
73550,849673,2,0
73551,855118,2,1
73552,855120,2,0
73553,861619,2,2
73554,844882,1,0
73555,854831,0,0
73556,857475,1,2
73557,851387,2,1
73558,860000,6,1
73559,861884,2,1
73560,854303,2,4
73561,847915,0,2
73562,848569,4,1
73563,848571,1,1
73564,849009,0,2
73565,861925,3,2
73566,861926,2,1
73567,861620,0,3
73568,861621,1,0
73569,848570,1,3
73570,848574,1,1
73571,847919,1,0
73572,848572,0,1
73573,848576,2,1
73574,861928,4,1
73575,858870,1,0
73576,858871,1,2
73577,858872,1,0
73578,861584,0,0
73579,861590,1,1
73580,858867,4,0
73581,858868,0,1
73582,858869,0,1
73583,861931,1,3
73584,857290,0,1
73585,802936,0,1
73586,861930,2,1
73587,858864,2,1
73588,858865,1,1
73589,858866,1,0
73590,860165,6,1
73591,857573,0,1
73592,861948,2,1
73593,830345,0,2
73594,845840,1,1
73595,845845,0,2
73596,857569,5,0
73597,857570,1,2
73598,861954,2,0
73599,861955,1,2
73600,861746,2,0
73601,808341,2,0
73602,808816,3,0
73603,813205,2,0
73604,813208,1,1
73605,813371,0,0
73606,819357,0,2
73607,819360,0,1
73608,819652,1,1
73609,819653,0,1
73610,819933,1,1
73611,819934,0,2
73612,820252,1,2
73613,839746,3,1
73614,857552,2,2
73615,857553,1,1
73616,860162,1,1
73617,860203,2,0
73618,860346,1,2
73619,861956,3,2
73620,861957,1,1
73621,806846,2,0
73622,819654,0,2
73623,819655,0,2
73624,794739,0,5
73625,806034,0,0
73626,809125,3,0
73627,813198,2,1
73628,813199,1,0
73629,813200,3,0
73630,813204,0,1
73631,813206,3,0
73632,813207,1,0
73633,813209,1,1
73634,813365,2,0
73635,813366,1,2
73636,813367,3,2
73637,813368,4,0
73638,813369,1,1
73639,813370,2,3
73640,813373,2,1
73641,813374,3,0
73642,814488,0,0
73643,796877,1,1
73644,804071,0,1
73645,806841,1,0
73646,845844,1,4
73647,857551,2,1
73648,857557,2,2
73649,857558,2,1
73650,861747,1,3
73651,800904,0,2
73652,800953,0,0
73653,800956,3,2
73654,861960,1,2
73655,861961,1,1
73656,797417,1,1
73657,797418,1,1
73658,795550,0,0
73659,797054,3,2
73660,809677,1,1
73661,812276,0,1
73662,818107,5,0
73663,820544,1,1
73664,827143,0,4
73665,827161,2,5
73666,828349,1,1
73667,828973,0,0
73668,835099,3,0
73669,839744,2,1
73670,840019,0,4
73671,845492,0,1
73672,845515,1,4
73673,845520,1,0
73674,845841,4,0
73675,845842,2,0
73676,845843,2,1
73677,846394,2,2
73678,846436,2,1
73679,850362,0,1
73680,850366,0,3
73681,850367,1,0
73682,850370,0,1
73683,850371,1,2
73684,852592,0,1
73685,852596,3,1
73686,855206,1,1
73687,855554,0,1
73688,857549,4,0
73689,857550,2,1
73690,857555,3,2
73691,857556,1,2
73692,857559,4,0
73693,857560,1,2
73694,858937,1,2
73695,859833,1,4
73696,860956,1,4
73697,860960,1,3
73698,860962,1,0
73699,861819,0,0
73700,861962,1,4
73701,861963,1,1
73702,861964,0,1
73703,861965,1,0
73704,861966,5,0
73705,861967,1,2
73706,861968,0,2
73707,861969,1,9
73708,861970,3,0
73709,861971,0,0
73710,861972,2,1
73711,861973,1,0
73712,861980,0,1
73713,791870,3,2
73714,794740,0,1
73715,794741,1,2
73716,795175,3,1
73717,795176,1,0
73718,810126,1,0
73719,812530,2,2
73720,821889,1,5
73721,822146,0,1
73722,822178,1,2
73723,853813,1,0
73724,860959,2,0
73725,797596,1,0
73726,797598,2,0
73727,806036,3,1
73728,809142,1,1
73729,814055,5,0
73730,814486,1,1
73731,814490,2,0
73732,814492,1,0
73733,814494,2,0
73734,817643,3,0
73735,817644,1,2
73736,817645,0,0
73737,817646,3,1
73738,817861,0,4
73739,817862,0,3
73740,817864,3,2
73741,817865,5,0
73742,817866,2,0
73743,817867,2,1
73744,818110,2,2
73745,824717,5,1
73746,824732,2,1
73747,826695,6,1
73748,826700,1,0
73749,826705,0,0
73750,844890,0,0
73751,853807,2,2
73752,856389,1,0
73753,858470,3,1
73754,860958,2,1
73755,861810,4,0
73756,861978,2,0
73757,861979,4,1
73758,862116,3,2
73759,862117,2,0
73760,862118,1,1
73761,874564,0,1
73762,792565,2,1
73763,792583,3,2
73764,824719,1,2
73765,793210,0,2
73766,793212,1,1
73767,801100,2,2
73768,814061,1,1
73769,817060,2,3
73770,824743,3,2
73771,860239,1,0
73772,860348,0,0
73773,860349,1,1
73774,860350,1,2
73775,860351,0,0
73776,861947,1,2
73777,796875,2,1
73778,797416,3,3
73779,806850,1,0
73780,808819,0,3
73781,814056,1,0
73782,814060,1,0
73783,814063,0,1
73784,814067,0,1
73785,817056,0,2
73786,817057,2,0
73787,817058,2,1
73788,817059,1,1
73789,817061,1,3
73790,819353,0,0
73791,839745,3,4
73792,845506,0,6
73793,858003,2,1
73794,858004,0,1
73795,859831,0,1
73796,860236,1,4
73797,861485,1,2
73798,827162,1,2
73799,827189,4,0
73800,835102,0,2
73801,849359,2,4
73802,858008,0,2
73803,797053,4,1
73804,819362,1,3
73805,845507,1,1
73806,853809,2,0
73807,794742,4,1
73808,858472,2,0
73809,795547,1,2
73810,798964,1,2
73811,806349,1,0
73812,806357,1,2
73813,808340,3,1
73814,808342,1,0
73815,808343,1,2
73816,808347,1,1
73817,819354,0,2
73818,819355,1,1
73819,819356,1,1
73820,819361,2,0
73821,819930,3,3
73822,819932,2,1
73823,820254,3,3
73824,820256,1,2
73825,820258,0,0
73826,839747,0,0
73827,854299,1,0
73828,799350,3,1
73829,801074,3,1
73830,801107,3,1
73831,809145,1,1
73832,854579,3,1
73833,854725,1,1
73834,791884,3,3
73835,793214,2,0
73836,796823,1,0
73837,806035,2,0
73838,819359,1,1
73839,819656,1,1
73840,819935,1,0
73841,819936,1,0
73842,820253,0,1
73843,839748,2,4
73844,841858,0,0
73845,854221,1,1
73846,854224,1,0
73847,808820,0,1
73848,849354,1,0
73849,860237,4,0
73850,861486,1,1
73851,808345,3,0
73852,798970,1,1
73853,801105,0,0
73854,854296,2,0
73855,807513,1,2
73856,791885,2,3
73857,847290,1,1
73858,855127,2,0
73859,857542,1,2
73860,861709,1,2
73861,861984,1,0
73862,861985,1,1
73863,861986,1,1
73864,861988,0,0
73865,862074,3,4
73866,862077,0,2
73867,806352,1,2
73868,808813,2,1
73869,849674,2,1
73870,849678,3,2
73871,849680,1,0
73872,852374,0,3
73873,814496,2,0
73874,795554,2,1
73875,844887,1,2
73876,849006,1,4
73877,851385,0,3
73878,851590,1,1
73879,851595,1,1
73880,851597,1,2
73881,852598,1,5
73882,852655,0,0
73883,852656,0,0
73884,852660,0,4
73885,855121,0,1
73886,857543,2,3
73887,857545,0,1
73888,857546,3,1
73889,857547,1,1
73890,859838,1,0
73891,860212,5,0
73892,861635,1,1
73893,862080,1,1
73894,862081,3,0
73895,862086,2,0
73896,852372,3,0
73897,852375,1,2
73898,851608,3,0
73899,854297,1,4
73900,858595,3,0
73901,858604,0,2
73902,852368,3,2
73903,860334,1,1
73904,861634,0,0
73905,851380,2,1
73906,851381,3,0
73907,851383,1,0
73908,844881,2,0
73909,844886,2,1
73910,844892,1,2
73911,858716,3,2
73912,858860,2,2
73913,848573,1,1
73914,848939,1,4
73915,849676,2,0
73916,858605,4,1
73917,858606,4,3
73918,848573,1,1
73919,848939,1,4
73920,849676,2,0
73921,858605,4,1
73922,858606,4,3
73923,851388,2,2
73924,849007,2,2
73925,861707,1,4
73926,861987,0,1
73927,862115,0,2
73928,861701,0,0
73929,858915,0,0
73930,862114,0,1
73931,807714,1,0
73932,807738,2,0
73933,807741,0,0
73934,809140,0,0
73935,862358,1,0
73936,849356,1,0
73937,796822,1,1
73938,806037,2,0
73939,807510,0,2
73940,814502,0,2
73941,845521,4,2
73942,860158,0,0
73943,798967,1,3
73944,848041,0,1
73945,848042,2,0
73946,848043,2,0
73947,848078,1,0
73948,848079,0,2
73949,848080,3,3
73950,848081,5,1
73951,854298,2,0
73952,795177,4,1
73953,846630,2,1
73954,795938,1,0
73955,833765,0,1
73956,847895,2,0
73957,793649,4,0
73958,806353,2,0
73959,818527,1,3
73960,818975,4,1
73961,855087,2,1
73962,858607,0,3
73963,861442,2,0
73964,806356,0,0
73965,814498,1,1
73966,852662,1,2
73967,857544,1,1
73968,858603,0,0
73969,851378,2,1
73970,849010,3,3
73971,861615,3,1
73972,855125,1,3
73973,851587,2,0
73974,851390,1,0
73975,851393,2,0
73976,851601,0,3
73977,854226,0,1
73978,861636,1,1
73979,848685,4,1
73980,857873,3,0
73981,862423,2,2
73982,846548,3,1
73983,857876,3,1
73984,848681,3,2
73985,860497,2,2
73986,862452,3,3
73987,858912,3,1
73988,857877,0,1
73989,846545,1,1
73990,841855,0,2
73991,841143,0,3
73992,861783,0,0
73993,862422,4,0
73994,848635,0,0
73995,858914,4,0
73996,858916,1,1
73997,858919,4,3
73998,809618,1,1
73999,857846,3,0
74000,841857,0,0
74001,800907,1,3
74002,800957,0,0
74003,800958,0,1
74004,800959,0,2
74005,800961,2,0
74006,848615,2,0
74007,793218,2,0
74008,841147,1,1
74009,841463,0,3
74010,843908,5,0
74011,855006,2,0
74012,860266,2,2
74013,862453,3,3
74014,862765,3,0
74015,810119,1,1
74016,810122,0,2
74017,846445,0,2
74018,857949,1,1
74019,797060,1,0
74020,846397,1,0
74021,846399,0,1
74022,846400,2,1
74023,846444,1,3
74024,847371,3,1
74025,856332,1,0
74026,857849,2,2
74027,858913,0,1
74028,862820,4,1
74029,862766,0,3
74030,862767,3,3
74031,862768,5,0
74032,862769,1,1
74033,801081,1,1
74034,801134,0,4
74035,855005,4,1
74036,860267,4,0
74037,793216,1,0
74038,833764,2,1
74039,833767,4,0
74040,833769,2,2
74041,833770,1,1
74042,833783,0,0
74043,833786,1,1
74044,833791,1,2
74045,834040,1,0
74046,834055,1,1
74047,834065,2,0
74048,792572,1,2
74049,792575,2,0
74050,792576,2,2
74051,792578,2,2
74052,792584,1,3
74053,794295,1,2
74054,794296,2,1
74055,794297,0,0
74056,794298,1,1
74057,794299,1,1
74058,794300,0,0
74059,794430,4,1
74060,794431,2,2
74061,794432,1,1
74062,794434,4,0
74063,796058,2,0
74064,796059,3,1
74065,796060,1,1
74066,796061,0,1
74067,796062,2,0
74068,796063,2,0
74069,796188,1,0
74070,796189,1,0
74071,796190,2,0
74072,796191,1,0
74073,796192,1,1
74074,796193,0,0
74075,796194,1,0
74076,797284,0,2
74077,797976,0,0
74078,797977,1,0
74079,797978,2,0
74080,797979,0,0
74081,804026,1,2
74082,804042,1,2
74083,804094,2,0
74084,804101,1,0
74085,818528,2,3
74086,818988,0,1
74087,821154,0,2
74088,841580,3,2
74089,849076,0,2
74090,850426,2,2
74091,851999,3,1
74092,852041,2,1
74093,854752,2,0
74094,854803,2,1
74095,854809,1,1
74096,854810,2,2
74097,855032,2,1
74098,855089,2,3
74099,858568,3,0
74100,859605,1,1
74101,859880,4,1
74102,859882,4,0
74103,859995,0,1
74104,861535,0,2
74105,861929,1,1
74106,808828,3,0
74107,852549,5,0
74108,852657,2,2
74109,858500,0,1
74110,808825,4,0
74111,847362,0,1
74112,848946,2,2
74113,847363,1,3
74114,850585,0,2
74115,847369,1,4
74116,857548,0,0
74117,847369,1,4
74118,857548,0,0
74119,844889,2,0
74120,852647,3,0
74121,850576,3,0
74122,858535,0,1
74123,840254,1,1
74124,844322,4,0
74125,848683,2,1
74126,848684,1,1
74127,857875,1,0
74128,858970,1,1
74129,858975,1,0
74130,858976,2,2
74131,858977,0,3
74132,858978,0,1
74133,858979,3,1
74134,858980,1,1
74135,858982,2,2
74136,858884,1,1
74137,857879,2,1
74138,843907,0,2
74139,843910,1,1
74140,848700,2,1
74141,860957,2,1
74142,860961,1,1
74143,862099,1,1
74144,846546,0,2
74145,826691,1,3
74146,826698,0,3
74147,826702,2,0
74148,826703,0,1
74149,826709,0,4
74150,826710,2,2
74151,841856,3,1
74152,863035,1,1
74153,860352,1,1
74154,862772,1,0
74155,858835,2,1
74156,858844,0,1
74157,857948,2,1
74158,809614,1,0
74159,809625,1,0
74160,857864,1,2
74161,860347,1,0
74162,862762,0,1
74163,862861,2,0
74164,856328,1,1
74165,800905,3,1
74166,800906,1,4
74167,800908,3,3
74168,857951,0,1
74169,793220,2,3
74170,793221,3,0
74171,841144,1,1
74172,843909,1,2
74173,844580,4,2
74174,855004,0,2
74175,858918,2,0
74176,860269,1,1
74177,860270,1,1
74178,809615,0,0
74179,797058,3,0
74180,797061,2,2
74181,797062,0,3
74182,799732,0,0
74183,841145,0,4
74184,841465,0,3
74185,846396,0,0
74186,846442,0,0
74187,848680,4,1
74188,859795,0,3
74189,862862,3,1
74190,846075,1,2
74191,846398,1,0
74192,846440,1,0
74193,847361,4,1
74194,847365,0,0
74195,854693,0,0
74196,857863,1,2
74197,857967,0,2
74198,857986,1,1
74199,857987,3,0
74200,857991,1,4
74201,858840,0,1
74202,850870,0,0
74203,857994,0,4
74204,858842,1,0
74205,801080,2,1
74206,801108,0,2
74207,801109,3,2
74208,801110,1,4
74209,801111,2,0
74210,801113,4,0
74211,801133,1,2
74212,808824,1,0
74213,808826,0,0
74214,808829,1,2
74215,808830,4,1
74216,850865,0,0
74217,852581,2,0
74218,855003,2,0
74219,860271,0,1
74220,860273,3,1
74221,793215,0,0
74222,793222,0,2
74223,797059,0,0
74224,846438,0,3
74225,852381,0,0
74226,792570,1,2
74227,792579,1,0
74228,792588,1,0
74229,797280,0,0
74230,797281,0,1
74231,797285,1,2
74232,846074,0,3
74233,852786,3,0
74234,857324,3,0
74235,861821,1,0
74236,792574,1,0
74237,792587,3,0
74238,808827,1,3
74239,857988,1,3
74240,859583,2,1
74241,852379,1,3
74242,848945,1,1
74243,850866,2,0
74244,857968,2,1
74245,851032,1,0
74246,851046,3,1
74247,850584,1,1
74248,858519,0,0
74249,847364,2,2
74250,847367,1,1
74251,848942,1,3
74252,855110,0,0
74253,855115,1,1
74254,855126,1,0
74255,857989,1,1
74256,857990,1,1
74257,847364,2,2
74258,847367,1,1
74259,848942,1,3
74260,855110,0,0
74261,855115,1,1
74262,855126,1,0
74263,857989,1,1
74264,857990,1,1
74265,848940,2,1
74266,847374,1,0
74267,852382,2,1
74268,858597,0,6
74269,852384,2,0
74270,850586,4,0
74271,851035,2,1
74272,851044,0,3
74273,853005,1,2
74274,858541,1,0
74275,858727,0,1
74276,840255,3,1
74277,855944,2,0
74278,862883,1,0
74279,840258,1,1
74280,851871,1,1
74281,851875,0,0
74282,861517,1,1
74283,861516,1,1
74284,861522,4,2
74285,860343,0,0
74286,860396,0,0
74287,861521,1,2
74288,826704,4,2
74289,844586,0,0
74290,854622,0,0
74291,863009,1,2
74292,856331,3,1
74293,854627,0,1
74294,844582,2,1
74295,856429,1,2
74296,857866,0,1
74297,858917,3,1
74298,874605,5,0
74299,861488,2,0
74300,850871,0,0
74301,855229,1,3
74302,856330,1,0
74303,808831,2,0
74304,859792,0,1
74305,862761,0,2
74306,863081,2,0
74307,800960,1,0
74308,808832,0,3
74309,852376,1,2
74310,793659,1,0
74311,857325,3,1
74312,808823,1,5
74313,858617,0,1
74314,849641,4,1
74315,852378,0,1
74316,848941,3,3
74317,851029,1,2
74318,851045,2,2
74319,858524,0,0
74320,858724,0,0
74321,850575,2,0
74322,850577,5,0
74323,860321,3,1
74324,802937,3,2
74325,850899,3,2
74326,863148,2,2
74327,863149,2,1
74328,863152,0,2
74329,860399,3,2
74330,863589,1,1
74331,860155,1,4
74332,851876,2,0
74333,851877,0,0
74334,861449,1,2
74335,807858,3,0
74336,850503,0,1
74337,860322,1,2
74338,807944,2,4
74339,850501,1,0
74340,850506,1,0
74341,861523,0,3
74342,807705,1,0
74343,807710,1,1
74344,807711,0,2
74345,807740,0,1
74346,807742,2,2
74347,860393,1,0
74348,860395,0,1
74349,860403,3,1
74350,848854,0,2
74351,854629,1,3
74352,848848,4,1
74353,854625,0,0
74354,863698,5,0
74355,858839,1,4
74356,858841,1,0
74357,863147,1,3
74358,853272,1,0
74359,821902,2,3
74360,830190,1,0
74361,854624,3,2
74362,854626,1,1
74363,848855,3,1
74364,848864,1,1
74365,793223,1,1
74366,796832,0,1
74367,800198,3,1
74368,800201,2,1
74369,802176,2,1
74370,802220,0,2
74371,809150,2,1
74372,809691,2,3
74373,820545,2,0
74374,862801,2,0
74375,863702,2,2
74376,797771,2,1
74377,797773,4,2
74378,797774,2,2
74379,797775,1,2
74380,800909,0,1
74381,800912,3,2
74382,853269,1,0
74383,853274,1,1
74384,798289,1,2
74385,798290,1,0
74386,798294,4,0
74387,799751,1,1
74388,801582,1,1
74389,801585,2,0
74390,801652,3,0
74391,806050,1,0
74392,806853,1,2
74393,812278,1,1
74394,857748,0,2
74395,858641,2,0
74396,858642,3,2
74397,863704,1,0
74398,849623,1,2
74399,798288,2,0
74400,798295,3,1
74401,812529,3,2
74402,814065,1,2
74403,817651,5,2
74404,827184,1,3
74405,857749,0,0
74406,858639,3,1
74407,858640,0,0
74408,858846,0,0
74409,859851,3,1
74410,863710,1,0
74411,794743,2,1
74412,795178,1,2
74413,795179,3,1
74414,795180,0,0
74415,795181,1,2
74416,795182,2,1
74417,795183,2,2
74418,795184,1,2
74419,795942,0,0
74420,795943,1,1
74421,795946,1,2
74422,795947,3,2
74423,795948,1,1
74424,795949,2,1
74425,795950,1,1
74426,849113,3,2
74427,849648,0,0
74428,862805,2,0
74429,791877,1,1
74430,793224,1,1
74431,795565,2,2
74432,797772,1,1
74433,800911,2,1
74434,802787,0,0
74435,852282,1,0
74436,793667,2,1
74437,804099,0,1
74438,814512,4,1
74439,862107,0,1
74440,862108,2,1
74441,862109,2,1
74442,862112,2,0
74443,862113,1,3
74444,851403,1,1
74445,858845,1,3
74446,862110,0,2
74447,862111,2,1
74448,806366,2,2
74449,849621,3,1
74450,851389,1,5
