bisai_id,cold,win,draw,lose,big_cold_peilv,normal_peilv,little_cold_peilv
1042833,normal,5.15,4.75,1.9,5.15,1.9,4.75
1035678,normal,2.35,3.7,3.62,3.7,2.35,3.62
1043649,normal,1.74,4.5,7.45,7.45,1.74,4.5
1013772,normal,2.6,3.55,2.9,3.55,2.6,2.9
1043589,big_cold,2.17,3.7,4.95,4.95,2.17,3.7
1044604,normal,1.45,5.31,6.7,6.7,1.45,5.31
1035663,normal,1.41,5.5,9.84,9.84,1.41,5.5
1024884,normal,1.92,4.07,8.4,8.4,1.92,4.07
1043519,normal,3.3,3.5,3.3,3.5,3.3,3.3
1044548,normal,1.87,4.33,7.77,7.77,1.87,4.33
1044628,little_cold,1.5,6.25,12.0,12.0,1.5,6.25
1044547,normal,9.25,4.6,1.61,9.25,1.61,4.6
1044605,normal,1.31,5.4,9.0,9.0,1.31,5.4
1044502,little_cold,17.0,7.5,1.31,17.0,1.31,7.5
1044503,normal,3.65,4.0,2.03,4.0,2.03,3.65
1044104,big_cold,2.98,3.82,2.9,3.82,2.9,2.98
1035628,normal,1.32,6.5,15.0,15.0,1.32,6.5
1024885,normal,1.5,4.8,9.0,9.0,1.5,4.8
1014023,normal,26.0,10.0,1.21,26.0,1.21,10.0
1044490,normal,7.5,5.4,1.5,7.5,1.5,5.4
1044495,normal,9.0,7.25,1.32,9.0,1.32,7.25
1043643,little_cold,3.0,3.6,2.6,3.6,2.6,3.0
1024433,big_cold,1.67,4.09,7.2,7.2,1.67,4.09
1040893,little_cold,2.47,3.96,3.6,3.96,2.47,3.6
1015089,big_cold,2.0,3.2,5.5,5.5,2.0,3.2
1043663,normal,3.8,3.75,2.61,3.8,2.61,3.75
1044488,normal,14.5,7.75,1.24,14.5,1.24,7.75
1024882,normal,1.75,3.9,6.75,6.75,1.75,3.9
1044509,normal,4.6,3.9,1.91,4.6,1.91,3.9
1044494,normal,16.25,8.55,1.19,16.25,1.19,8.55
1030141,little_cold,2.2,3.72,3.82,3.82,2.2,3.72
1029579,little_cold,2.65,3.7,3.02,3.7,2.65,3.02
1031242,normal,1.33,6.0,12.0,12.0,1.33,6.0
1033368,normal,4.1,3.56,2.3,4.1,2.3,3.56
1034556,normal,2.19,3.45,4.33,4.33,2.19,3.45
1041955,little_cold,1.37,5.7,9.97,9.97,1.37,5.7
1039127,normal,2.04,3.81,6.2,6.2,2.04,3.81
1035239,little_cold,2.41,3.52,4.95,4.95,2.41,3.52
1030131,big_cold,2.52,3.72,3.0,3.72,2.52,3.0
1026653,normal,1.47,6.25,12.0,12.0,1.47,6.25
1026079,big_cold,5.41,4.52,1.9,5.41,1.9,4.52
1028448,big_cold,3.33,3.38,3.02,3.38,3.02,3.33
1039124,normal,7.3,3.82,1.94,7.3,1.94,3.82
1052331,normal,1.6,4.52,8.0,8.0,1.6,4.52
1037107,little_cold,1.73,4.1,6.25,6.25,1.73,4.1
1038062,little_cold,2.38,3.72,4.32,4.32,2.38,3.72
1030133,normal,3.61,3.7,2.65,3.7,2.65,3.61
1031665,normal,2.46,3.85,4.18,4.18,2.46,3.85
1025657,normal,1.55,4.55,8.65,8.65,1.55,4.55
1041953,big_cold,1.85,3.75,5.26,5.26,1.85,3.75
1034548,normal,2.26,3.64,4.85,4.85,2.26,3.64
1030858,normal,4.0,3.75,2.17,4.0,2.17,3.75
1034243,normal,3.1,3.2,3.0,3.2,3.0,3.1
1050877,normal,2.0,3.6,4.56,4.56,2.0,3.6
1036898,little_cold,1.7,4.5,6.5,6.5,1.7,4.5
1026226,normal,2.5,3.58,3.64,3.64,2.5,3.58
1044053,normal,1.91,3.67,6.39,6.39,1.91,3.67
1030136,little_cold,1.75,4.33,6.0,6.0,1.75,4.33
1038021,little_cold,1.98,3.9,5.0,5.0,1.98,3.9
1031240,normal,2.47,3.45,3.11,3.45,2.47,3.11
1051811,normal,1.32,6.2,12.0,12.0,1.32,6.2
1028447,normal,1.9,3.82,5.44,5.44,1.9,3.82
1035238,normal,1.26,7.5,34.0,34.0,1.26,7.5
1030137,little_cold,3.75,3.61,2.2,3.75,2.2,3.61
1029586,big_cold,3.65,4.1,3.97,4.1,3.65,3.97
1028000,little_cold,4.0,3.75,2.07,4.0,2.07,3.75
1031666,big_cold,2.65,3.4,3.57,3.57,2.65,3.4
1047714,normal,1.73,4.35,6.35,6.35,1.73,4.35
1030862,big_cold,2.6,3.58,3.15,3.58,2.6,3.15
1034250,normal,1.59,4.2,8.0,8.0,1.59,4.2
1041644,little_cold,2.45,3.15,3.55,3.55,2.45,3.15
1033372,little_cold,3.82,3.62,2.18,3.82,2.18,3.62
1036313,normal,1.4,6.0,11.5,11.5,1.4,6.0
1049686,normal,3.35,3.15,3.05,3.35,3.05,3.15
1050875,little_cold,2.5,3.44,3.5,3.5,2.5,3.44
1030132,normal,2.95,3.71,2.75,3.71,2.75,2.95
1029070,little_cold,2.42,3.5,3.26,3.5,2.42,3.26
1052246,normal,1.9,3.8,5.05,5.05,1.9,3.8
1041950,little_cold,1.36,5.68,13.48,13.48,1.36,5.68
1033061,normal,1.4,7.0,12.0,12.0,1.4,7.0
1040171,big_cold,2.35,3.84,4.43,4.43,2.35,3.84
1039559,little_cold,2.8,3.38,3.61,3.61,2.8,3.38
1051813,little_cold,1.34,5.8,11.0,11.0,1.34,5.8
1044054,normal,3.15,3.19,2.79,3.19,2.79,3.15
1035237,normal,2.0,4.3,6.5,6.5,2.0,4.3
1036896,big_cold,2.1,4.3,4.35,4.35,2.1,4.3
1036895,normal,1.51,5.0,7.05,7.05,1.51,5.0
1031241,normal,2.65,3.4,3.1,3.4,2.65,3.1
1033060,little_cold,1.7,4.39,5.85,5.85,1.7,4.39
1030134,normal,1.79,4.04,5.5,5.5,1.79,4.04
1052373,normal,2.46,3.51,3.2,3.51,2.46,3.2
1030860,little_cold,2.4,3.62,3.5,3.62,2.4,3.5
1025658,normal,2.3,3.9,4.87,4.87,2.3,3.9
1030135,normal,2.41,3.72,3.26,3.72,2.41,3.26
1041323,normal,2.08,3.5,5.0,5.0,2.08,3.5
1028454,little_cold,3.0,3.72,2.86,3.72,2.86,3.0
1049689,little_cold,2.52,3.23,3.55,3.55,2.52,3.23
1029071,little_cold,2.57,3.6,2.92,3.6,2.57,2.92
1033067,normal,2.27,4.2,4.7,4.7,2.27,4.2
1033065,big_cold,2.5,3.8,3.44,3.8,2.5,3.44
1039553,normal,2.09,3.28,5.06,5.06,2.09,3.28
1037884,big_cold,2.15,3.55,4.1,4.1,2.15,3.55
1030856,normal,2.0,3.71,4.31,4.31,2.0,3.71
1031669,normal,2.05,3.73,4.8,4.8,2.05,3.73
1033369,normal,2.77,3.45,3.1,3.45,2.77,3.1
1030853,normal,1.62,4.5,7.25,7.25,1.62,4.5
1035240,normal,12.0,4.7,1.43,12.0,1.43,4.7
1041650,normal,3.45,3.12,3.74,3.74,3.12,3.45
1030854,big_cold,2.34,3.56,3.32,3.56,2.34,3.32
1035241,normal,3.4,3.26,2.7,3.4,2.7,3.26
1051203,normal,4.15,3.75,2.27,4.15,2.27,3.75
1049684,big_cold,2.31,3.21,4.15,4.15,2.31,3.21
1031237,big_cold,3.5,3.55,2.49,3.55,2.49,3.5
1051899,normal,46.0,19.5,1.1,46.0,1.1,19.5
1051803,normal,1.2,9.58,23.0,23.0,1.2,9.58
1049685,normal,1.95,3.5,5.0,5.0,1.95,3.5
1027333,normal,1.8,4.8,6.5,6.5,1.8,4.8
1051812,normal,11.0,6.25,1.35,11.0,1.35,6.25
1026655,normal,2.1,4.2,3.86,4.2,2.1,3.86
1030142,big_cold,2.16,3.72,4.0,4.0,2.16,3.72
1027999,normal,2.29,3.47,3.6,3.6,2.29,3.47
1040172,normal,2.19,3.45,4.05,4.05,2.19,3.45
1026654,little_cold,9.21,5.75,1.42,9.21,1.42,5.75
1051804,normal,1.8,4.1,6.0,6.0,1.8,4.1
1039120,big_cold,2.02,3.95,4.35,4.35,2.02,3.95
1029589,normal,1.6,4.6,8.5,8.5,1.6,4.6
1026076,big_cold,2.49,3.75,3.01,3.75,2.49,3.01
1026228,big_cold,1.8,3.8,4.8,4.8,1.8,3.8
1026077,big_cold,2.55,3.9,3.65,3.9,2.55,3.65
1025652,normal,2.63,3.3,3.4,3.4,2.63,3.3
1030859,normal,2.55,3.6,3.02,3.6,2.55,3.02
1030139,little_cold,1.91,3.85,4.8,4.8,1.91,3.85
1051814,normal,6.85,4.58,1.7,6.85,1.7,4.58
1039119,normal,1.18,16.0,29.0,29.0,1.18,16.0
1029581,normal,6.5,4.1,1.71,6.5,1.71,4.1
1034247,little_cold,4.0,3.2,2.8,4.0,2.8,3.2
1030863,little_cold,4.0,3.64,2.24,4.0,2.24,3.64
1052374,normal,4.75,4.02,2.4,4.75,2.4,4.02
1029588,big_cold,2.99,3.56,2.7,3.56,2.7,2.99
1027998,normal,3.3,3.45,2.97,3.45,2.97,3.3
1050636,normal,3.86,4.35,2.0,4.35,2.0,3.86
1052375,little_cold,3.41,3.37,2.4,3.41,2.4,3.37
1041951,normal,1.5,4.7,8.5,8.5,1.5,4.7
1037207,normal,3.8,3.35,2.36,3.8,2.36,3.35
1041646,little_cold,2.5,3.26,3.82,3.82,2.5,3.26
1036312,big_cold,1.75,4.4,5.15,5.15,1.75,4.4
1029585,little_cold,4.4,3.46,2.35,4.4,2.35,3.46
1030855,little_cold,2.12,3.6,4.15,4.15,2.12,3.6
1039555,little_cold,1.7,5.04,15.0,15.0,1.7,5.04
1031667,little_cold,2.96,3.5,2.95,3.5,2.95,2.96
1026074,little_cold,2.3,3.7,3.4,3.7,2.3,3.4
1028001,normal,3.25,3.55,2.38,3.55,2.38,3.25
1051823,normal,1.57,4.6,7.5,7.5,1.57,4.6
1030140,big_cold,4.64,3.84,1.95,4.64,1.95,3.84
1026656,normal,1.7,4.33,6.4,6.4,1.7,4.33
1041642,normal,4.45,3.2,2.3,4.45,2.3,3.2
1033371,big_cold,1.85,3.85,5.34,5.34,1.85,3.85
1033063,normal,5.1,4.25,2.2,5.1,2.2,4.25
1034550,normal,1.21,8.9,28.0,28.0,1.21,8.9
1039560,normal,2.35,3.18,5.0,5.0,2.35,3.18
1033005,normal,3.8,3.65,2.57,3.8,2.57,3.65
1035229,little_cold,1.17,9.0,23.0,23.0,1.17,9.0
1043315,normal,3.65,3.65,4.05,4.05,3.65,3.65
1036542,little_cold,2.2,3.9,3.6,3.9,2.2,3.6
1033322,big_cold,2.0,3.88,4.7,4.7,2.0,3.88
1036539,normal,4.1,4.15,2.03,4.15,2.03,4.1
1027318,big_cold,2.16,3.8,3.9,3.9,2.16,3.8
1036544,big_cold,1.65,4.85,5.75,5.75,1.65,4.85
1031648,little_cold,2.35,3.5,3.9,3.9,2.35,3.5
1027679,little_cold,6.17,3.1,2.42,6.17,2.42,3.1
1027673,little_cold,3.85,3.15,2.48,3.85,2.48,3.15
1027674,normal,2.72,4.13,8.75,8.75,2.72,4.13
1036548,little_cold,2.6,3.9,2.7,3.9,2.6,2.7
1036546,little_cold,1.7,4.45,5.4,5.4,1.7,4.45
1027678,little_cold,2.22,3.5,5.25,5.25,2.22,3.5
1036541,normal,1.31,7.0,10.5,10.5,1.31,7.0
1036883,normal,2.04,6.25,11.0,11.0,2.04,6.25
1037085,big_cold,2.83,3.15,3.15,3.15,2.83,3.15
1027677,big_cold,2.1,3.2,5.0,5.0,2.1,3.2
1048812,little_cold,2.28,4.1,4.9,4.9,2.28,4.1
1026022,little_cold,3.01,3.6,2.58,3.6,2.58,3.01
1039040,little_cold,1.95,3.7,4.68,4.68,1.95,3.7
1036540,little_cold,3.95,4.0,2.05,4.0,2.05,3.95
1026598,little_cold,2.07,4.05,3.85,4.05,2.07,3.85
1046900,little_cold,2.73,3.15,6.0,6.0,2.73,3.15
1034475,normal,1.4,5.9,12.5,12.5,1.4,5.9
1037959,little_cold,2.4,3.4,3.55,3.55,2.4,3.4
1027675,little_cold,3.0,3.05,3.31,3.31,3.0,3.05
1026205,normal,4.0,3.8,2.17,4.0,2.17,3.8
1033323,normal,4.83,3.9,2.1,4.83,2.1,3.9
1036547,normal,3.4,4.02,2.4,4.02,2.4,3.4
1027680,big_cold,2.5,3.25,3.87,3.87,2.5,3.25
1028429,big_cold,2.45,3.59,3.6,3.6,2.45,3.59
1028425,big_cold,1.82,4.2,5.25,5.25,1.82,4.2
1029481,little_cold,2.56,3.66,3.54,3.66,2.56,3.54
1027681,big_cold,3.38,3.2,2.72,3.38,2.72,3.2
1034467,normal,2.3,3.45,3.75,3.75,2.3,3.45
1036545,normal,2.06,3.9,3.8,3.9,2.06,3.8
1036255,normal,3.65,3.75,2.25,3.75,2.25,3.65
1036543,big_cold,2.06,4.05,3.9,4.05,2.06,3.9
1039479,normal,3.2,3.5,4.5,4.5,3.2,3.5
1041904,little_cold,3.2,3.4,2.65,3.4,2.65,3.2
1044323,little_cold,6.45,4.4,1.67,6.45,1.67,4.4
1049625,normal,1.3,6.9,16.5,16.5,1.3,6.9
1049624,big_cold,1.75,3.42,5.5,5.5,1.75,3.42
1044324,little_cold,1.85,3.75,5.25,5.25,1.85,3.75
1036265,little_cold,1.52,4.95,7.75,7.75,1.52,4.95
1044329,normal,8.25,4.2,1.8,8.25,1.8,4.2
1044330,normal,2.08,3.75,4.85,4.85,2.08,3.75
1049540,normal,1.2,14.5,41.0,41.0,1.2,14.5
1049745,normal,1.6,4.35,6.9,6.9,1.6,4.35
1049073,normal,2.25,4.1,5.8,5.8,2.25,4.1
1050670,normal,5.5,4.0,1.86,5.5,1.86,4.0
1051001,normal,11.0,4.65,1.85,11.0,1.85,4.65
1049591,normal,1.53,4.8,11.9,11.9,1.53,4.8
1050677,big_cold,8.0,4.5,1.9,8.0,1.9,4.5
1051003,normal,1.75,3.9,6.5,6.5,1.75,3.9
1049733,normal,1.4,5.51,10.0,10.0,1.4,5.51
1049511,big_cold,3.85,3.7,2.02,3.85,2.02,3.7
1049512,little_cold,1.94,3.76,4.3,4.3,1.94,3.76
1051025,normal,15.75,5.55,1.4,15.75,1.4,5.55
1049508,big_cold,1.65,7.35,15.0,15.0,1.65,7.35
1049593,little_cold,1.8,3.75,6.0,6.0,1.8,3.75
1051004,big_cold,1.33,6.0,15.0,15.0,1.33,6.0
1050960,normal,1.4,5.6,9.75,9.75,1.4,5.6
1049716,normal,1.95,3.67,4.2,4.2,1.95,3.67
1050837,normal,2.49,3.35,3.35,3.35,2.49,3.35
1049526,little_cold,1.5,4.9,7.0,7.0,1.5,4.9
1050839,normal,4.75,3.45,2.55,4.75,2.55,3.45
1050642,big_cold,1.7,4.02,8.0,8.0,1.7,4.02
1049739,normal,4.75,3.48,1.91,4.75,1.91,3.48
1050963,big_cold,2.45,3.5,3.34,3.5,2.45,3.34
1049727,little_cold,2.6,3.55,2.94,3.55,2.6,2.94
957216,little_cold,1.91,3.5,5.75,5.75,1.91,3.5
1005796,normal,2.55,3.3,3.52,3.52,2.55,3.3
1005802,normal,2.66,3.3,4.0,4.0,2.66,3.3
980407,little_cold,1.92,3.8,6.02,6.02,1.92,3.8
974070,little_cold,4.0,3.5,3.9,4.0,3.5,3.9
1002134,little_cold,2.7,3.6,3.0,3.6,2.7,3.0
1017539,normal,2.1,3.8,3.81,3.81,2.1,3.8
1022340,normal,1.45,5.33,11.0,11.0,1.45,5.33
975536,normal,1.25,7.5,18.25,18.25,1.25,7.5
1005801,big_cold,2.47,3.3,3.5,3.5,2.47,3.3
1021831,normal,2.7,3.65,3.8,3.8,2.7,3.65
1020035,normal,1.85,4.85,5.65,5.65,1.85,4.85
1011179,big_cold,2.5,3.82,3.4,3.82,2.5,3.4
1022456,little_cold,5.59,4.25,2.02,5.59,2.02,4.25
1021025,normal,5.5,4.28,1.69,5.5,1.69,4.28
1022458,big_cold,2.2,3.82,4.2,4.2,2.2,3.82
984315,normal,1.67,3.82,7.06,7.06,1.67,3.82
1021830,big_cold,4.2,3.6,2.1,4.2,2.1,3.6
1005803,normal,19.26,7.1,1.25,19.26,1.25,7.1
1022038,little_cold,2.88,3.42,2.71,3.42,2.71,2.88
1005793,little_cold,2.05,3.5,4.1,4.1,2.05,3.5
1022457,little_cold,2.54,3.75,2.96,3.75,2.54,2.96
1002871,big_cold,2.22,3.9,3.56,3.9,2.22,3.56
1014612,big_cold,9.04,4.45,1.57,9.04,1.57,4.45
975117,big_cold,3.0,3.65,4.75,4.75,3.0,3.65
1014500,little_cold,5.75,6.25,1.53,6.25,1.53,5.75
1011287,normal,3.13,3.65,2.65,3.65,2.65,3.13
975541,little_cold,2.05,3.95,5.4,5.4,2.05,3.95
1005798,normal,1.75,3.95,6.5,6.5,1.75,3.95
1015442,big_cold,2.22,3.28,4.15,4.15,2.22,3.28
967641,big_cold,2.7,3.4,3.1,3.4,2.7,3.1
957212,little_cold,2.8,3.3,3.25,3.3,2.8,3.25
960488,normal,4.2,4.3,1.95,4.3,1.95,4.2
1002126,big_cold,1.67,4.95,7.75,7.75,1.67,4.95
1033487,normal,10.5,6.67,2.6,10.5,2.6,6.67
1033864,normal,6.75,4.15,2.6,6.75,2.6,4.15
1035404,big_cold,1.36,7.2,11.18,11.18,1.36,7.2
1035417,normal,2.04,3.85,3.92,3.92,2.04,3.85
1035406,normal,2.87,3.6,2.45,3.6,2.45,2.87
1027151,little_cold,17.0,6.47,1.32,17.0,1.32,6.47
1024995,little_cold,2.37,3.77,4.22,4.22,2.37,3.77
1035387,normal,3.64,4.0,2.5,4.0,2.5,3.64
1027153,normal,2.27,3.45,3.7,3.7,2.27,3.45
1035413,normal,1.57,4.85,5.75,5.75,1.57,4.85
1035395,normal,1.97,4.0,4.1,4.1,1.97,4.0
1035403,normal,1.5,4.6,6.5,6.5,1.5,4.6
1035386,normal,10.26,6.68,1.46,10.26,1.46,6.68
1027133,big_cold,8.1,5.1,2.6,8.1,2.6,5.1
1024993,little_cold,2.51,3.3,3.13,3.3,2.51,3.13
1024990,normal,1.53,4.3,7.54,7.54,1.53,4.3
1035408,normal,1.45,6.5,10.0,10.0,1.45,6.5
1035416,normal,2.22,3.75,3.5,3.75,2.22,3.5
1035419,normal,1.41,5.0,6.5,6.5,1.41,5.0
1035397,normal,2.1,4.5,5.0,5.0,2.1,4.5
1017049,little_cold,1.98,3.9,4.6,4.6,1.98,3.9
1028645,big_cold,19.0,7.0,1.37,19.0,1.37,7.0
1025040,normal,3.0,4.4,2.1,4.4,2.1,3.0
1035339,big_cold,2.5,4.3,2.6,4.3,2.5,2.6
1033863,little_cold,2.35,3.84,5.95,5.95,2.35,3.84
1027132,normal,1.7,14.0,76.0,76.0,1.7,14.0
1035409,little_cold,4.75,4.15,4.95,4.95,4.15,4.75
1024994,normal,1.63,4.3,8.8,8.8,1.63,4.3
1024981,normal,9.4,5.23,1.53,9.4,1.53,5.23
1024991,big_cold,1.6,4.5,6.9,6.9,1.6,4.5
1028620,normal,4.5,3.5,2.32,4.5,2.32,3.5
1035415,big_cold,1.95,4.2,5.0,5.0,1.95,4.2
1014735,normal,3.27,3.56,2.61,3.56,2.61,3.27
1024996,normal,1.87,3.9,5.02,5.02,1.87,3.9
1035412,little_cold,3.26,3.52,2.7,3.52,2.7,3.26
1014738,normal,34.0,19.0,4.5,34.0,4.5,19.0
1014737,big_cold,3.11,3.56,2.52,3.56,2.52,3.11
1027129,normal,3.55,3.71,2.88,3.71,2.88,3.55
1024986,normal,1.67,4.5,8.5,8.5,1.67,4.5
1035414,little_cold,2.62,3.7,2.77,3.7,2.62,2.77
1035411,normal,3.05,3.9,2.37,3.9,2.37,3.05
1028675,normal,3.12,3.41,3.8,3.8,3.12,3.41
1024982,normal,2.14,3.5,3.78,3.78,2.14,3.5
1028652,big_cold,5.05,3.65,1.96,5.05,1.96,3.65
1024003,normal,1.69,4.7,6.25,6.25,1.69,4.7
1035410,normal,1.8,4.7,5.0,5.0,1.8,4.7
1034037,big_cold,6.77,4.4,1.8,6.77,1.8,4.4
1035399,little_cold,3.27,3.88,2.08,3.88,2.08,3.27
1033996,big_cold,2.4,4.2,3.75,4.2,2.4,3.75
1035398,normal,11.25,7.0,1.38,11.25,1.38,7.0
1024983,little_cold,1.29,7.5,13.25,13.25,1.29,7.5
1035405,big_cold,4.04,3.99,2.16,4.04,2.16,3.99
1035418,normal,1.8,6.25,10.5,10.5,1.8,6.25
1035340,normal,2.75,3.75,3.55,3.75,2.75,3.55
1035402,big_cold,3.6,4.1,2.41,4.1,2.41,3.6
1035401,little_cold,1.87,3.9,3.75,3.9,1.87,3.75
1024984,normal,2.57,3.5,3.82,3.82,2.57,3.5
1014734,little_cold,2.82,3.4,3.11,3.4,2.82,3.11
1035338,normal,22.0,12.0,1.11,22.0,1.11,12.0
1035407,normal,39.0,15.2,1.25,39.0,1.25,15.2
1025236,normal,15.0,7.72,1.24,15.0,1.24,7.72
1024992,normal,2.4,3.35,3.33,3.35,2.4,3.33
1024988,normal,1.68,4.2,7.5,7.5,1.68,4.2
1034009,big_cold,3.3,3.7,2.34,3.7,2.34,3.3
1014733,normal,4.3,3.75,2.2,4.3,2.2,3.75
1027154,normal,2.4,8.5,26.0,26.0,2.4,8.5
1014736,little_cold,2.3,3.6,3.9,3.9,2.3,3.6
1024278,little_cold,3.9,3.49,2.6,3.9,2.6,3.49
1035396,little_cold,1.3,6.0,9.0,9.0,1.3,6.0
1024987,little_cold,2.35,3.5,3.72,3.72,2.35,3.5
1024985,normal,2.92,3.5,3.42,3.5,2.92,3.42
1033828,big_cold,3.8,4.25,2.15,4.25,2.15,3.8
1027149,little_cold,2.4,4.0,6.25,6.25,2.4,4.0
1041166,big_cold,3.2,3.5,2.48,3.5,2.48,3.2
1015100,big_cold,2.15,3.3,4.45,4.45,2.15,3.3
1043622,normal,7.0,3.55,3.3,7.0,3.3,3.55
1043621,normal,1.7,4.25,5.5,5.5,1.7,4.25
1043615,normal,3.05,3.55,3.0,3.55,3.0,3.05
1045187,normal,5.0,3.77,1.85,5.0,1.85,3.77
1015105,normal,2.0,3.55,5.32,5.32,2.0,3.55
1043618,little_cold,2.43,3.5,3.4,3.5,2.43,3.4
1043623,little_cold,4.62,3.8,1.95,4.62,1.95,3.8
1019863,normal,101.0,21.0,1.07,101.0,1.07,21.0
1041164,little_cold,3.35,3.5,2.49,3.5,2.49,3.35
1043624,normal,1.52,4.95,7.75,7.75,1.52,4.95
1044294,normal,100.0,35.0,1.06,100.0,1.06,35.0
1044504,normal,14.44,8.74,1.4,14.44,1.4,8.74
1044564,normal,7.25,5.5,1.35,7.25,1.35,5.5
1035630,big_cold,3.8,5.24,8.63,8.63,3.8,5.24
1044493,normal,15.5,8.7,1.22,15.5,1.22,8.7
1013024,big_cold,2.9,3.3,3.25,3.3,2.9,3.25
1041160,little_cold,2.5,3.71,3.05,3.71,2.5,3.05
1042631,big_cold,4.5,4.2,2.05,4.5,2.05,4.2
1015102,little_cold,2.0,3.9,5.75,5.75,2.0,3.9
1043619,little_cold,2.15,4.95,9.5,9.5,2.15,4.95
1043594,normal,2.92,9.0,17.0,17.0,2.92,9.0
1015099,normal,2.26,3.4,5.0,5.0,2.26,3.4
1035646,normal,2.5,4.54,8.5,8.5,2.5,4.54
1044820,little_cold,1.85,4.4,5.2,5.2,1.85,4.4
1043617,little_cold,2.65,3.6,3.0,3.6,2.65,3.0
1013022,normal,1.75,3.81,6.0,6.0,1.75,3.81
1043616,normal,3.45,3.6,3.45,3.6,3.45,3.45
1044304,little_cold,23.0,8.75,1.18,23.0,1.18,8.75
1044308,normal,41.0,20.5,1.07,41.0,1.07,20.5
1045154,little_cold,2.12,3.6,4.05,4.05,2.12,3.6
1044498,normal,23.0,9.5,1.18,23.0,1.18,9.5
1041162,big_cold,2.76,3.5,2.92,3.5,2.76,2.92
1043626,big_cold,2.57,3.6,5.0,5.0,2.57,3.6
1044300,normal,4.3,4.1,1.83,4.3,1.83,4.1
1044497,normal,5.25,4.6,1.8,5.25,1.8,4.6
1044293,little_cold,1.97,3.7,4.25,4.25,1.97,3.7
1044297,normal,6.75,4.85,1.54,6.75,1.54,4.85
1044291,normal,5.0,4.15,1.8,5.0,1.8,4.15
1043625,little_cold,1.65,4.25,7.0,7.0,1.65,4.25
1044286,normal,7.5,5.96,1.66,7.5,1.66,5.96
1044290,big_cold,2.3,3.84,4.15,4.15,2.3,3.84
1035645,little_cold,2.8,3.5,2.9,3.5,2.8,2.9
1035665,normal,2.5,4.55,8.5,8.5,2.5,4.55
1043620,normal,2.45,3.65,4.9,4.9,2.45,3.65
1015107,big_cold,2.75,3.1,3.8,3.8,2.75,3.1
1026356,normal,2.9,3.62,2.7,3.62,2.7,2.9
1041555,normal,2.33,3.25,3.8,3.8,2.33,3.25
1013126,big_cold,1.64,4.55,8.25,8.25,1.64,4.55
1027635,normal,1.62,4.0,8.57,8.57,1.62,4.0
1041557,normal,2.05,3.35,4.95,4.95,2.05,3.35
1037198,big_cold,2.8,3.3,3.0,3.3,2.8,3.0
1047843,normal,1.2,14.0,51.0,51.0,1.2,14.0
1031150,normal,2.05,3.45,4.66,4.66,2.05,3.45
1037058,normal,1.95,3.8,5.85,5.85,1.95,3.8
1047798,normal,5.75,4.1,1.8,5.75,1.8,4.1
1043924,normal,4.95,3.6,2.21,4.95,2.21,3.6
1047844,normal,1.4,5.75,9.6,9.6,1.4,5.75
1041558,little_cold,3.1,3.06,3.0,3.1,3.0,3.06
1033286,normal,2.25,3.55,3.77,3.77,2.25,3.55
1047577,normal,1.85,4.2,5.5,5.5,1.85,4.2
1039427,little_cold,2.9,3.25,3.1,3.25,2.9,3.1
1034155,normal,2.5,3.3,3.72,3.72,2.5,3.3
1002109,normal,5.2,3.98,1.95,5.2,1.95,3.98
962569,normal,2.0,3.8,5.2,5.2,2.0,3.8
984307,normal,2.45,3.28,3.94,3.94,2.45,3.28
1015438,big_cold,3.8,3.47,2.38,3.8,2.38,3.47
957204,normal,3.2,3.17,3.3,3.3,3.17,3.2
1020054,normal,4.0,3.65,2.86,4.0,2.86,3.65
1016809,big_cold,3.85,3.5,2.14,3.85,2.14,3.5
957202,normal,2.6,3.45,3.2,3.45,2.6,3.2
1016807,normal,2.4,3.55,3.1,3.55,2.4,3.1
975210,normal,2.77,3.3,3.41,3.41,2.77,3.3
1020053,normal,1.85,4.81,7.82,7.82,1.85,4.81
1001433,normal,3.34,3.5,2.47,3.5,2.47,3.34
1021608,big_cold,1.94,4.3,8.5,8.5,1.94,4.3
1006839,normal,1.75,4.0,6.6,6.6,1.75,4.0
980385,little_cold,2.2,3.35,4.22,4.22,2.2,3.35
957203,normal,1.32,6.0,16.0,16.0,1.32,6.0
954654,normal,1.26,8.7,26.0,26.0,1.26,8.7
960506,normal,1.42,5.5,9.0,9.0,1.42,5.5
1017536,big_cold,5.16,3.8,2.15,5.16,2.15,3.8
957208,little_cold,2.1,3.86,6.45,6.45,2.1,3.86
1014609,normal,2.5,3.55,4.7,4.7,2.5,3.55
1006826,normal,3.6,3.3,2.76,3.6,2.76,3.3
1006838,normal,5.2,3.9,2.22,5.2,2.22,3.9
974058,normal,1.6,5.5,12.0,12.0,1.6,5.5
1002887,normal,2.5,3.9,3.7,3.9,2.5,3.7
1016810,big_cold,1.18,7.5,21.0,21.0,1.18,7.5
1011174,normal,2.19,4.05,4.25,4.25,2.19,4.05
1021075,normal,2.6,3.4,3.4,3.4,2.6,3.4
967637,normal,2.35,3.45,3.65,3.65,2.35,3.45
1006825,normal,1.51,4.72,8.5,8.5,1.51,4.72
1006834,big_cold,4.5,3.5,2.41,4.5,2.41,3.5
1022327,normal,4.05,4.0,2.32,4.05,2.32,4.0
1004206,normal,1.98,4.06,4.15,4.15,1.98,4.06
975535,normal,2.95,3.6,3.0,3.6,2.95,3.0
